,NomeParlamentar,Partido,datEmissao,ValorLiquido,TipoDespesa
806,Beto Pereira,PSDB,01/07/20,"7810,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
807,Bia Cavassa,PSDB,01/07/20,"11100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
808,Beto Pereira,PSDB,01/07/20,"34,24",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
809,Beto Pereira,PSDB,01/07/20,"9500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
810,Beto Pereira,PSDB,01/07/20,"3452,8900000000003",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
811,Bia Cavassa,PSDB,01/07/20,"1517,8",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
812,Rose Modesto,PSDB,01/07/20,"2151,94",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
813,Rose Modesto,PSDB,01/07/20,"1312,95",PASSAGEM AÉREA - REEMBOLSO
814,Beto Pereira,PSDB,01/07/20,"0,0",PASSAGEM AÉREA - SIGEPA
815,Beto Pereira,PSDB,01/07/20,"56,71",SERVIÇOS POSTAIS
816,Rose Modesto,PSDB,01/07/20,"158,0",SERVIÇOS POSTAIS
817,Beto Pereira,PSDB,01/07/20,"169,97",TELEFONIA
818,Bia Cavassa,PSDB,01/07/20,"172,53",TELEFONIA
819,Beto Pereira,PSDB,01/07/21,"5346,2300000000005",COMBUSTÍVEIS E LUBRIFICANTES.
820,Bia Cavassa,PSDB,01/07/21,"4742,84",COMBUSTÍVEIS E LUBRIFICANTES.
821,Rose Modesto,PSDB,01/07/21,"3365,38",COMBUSTÍVEIS E LUBRIFICANTES.
822,Beto Pereira,PSDB,01/07/21,"5500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
823,Bia Cavassa,PSDB,01/07/21,"1500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
824,Rose Modesto,PSDB,01/07/21,"6150,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
825,Beto Pereira,PSDB,01/07/21,"550,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
826,Beto Pereira,PSDB,01/07/21,"9500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
827,Bia Cavassa,PSDB,01/07/21,"5060,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
828,Rose Modesto,PSDB,01/07/21,"2500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
829,Beto Pereira,PSDB,01/07/21,"3329,74",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
830,Bia Cavassa,PSDB,01/07/21,"926,03",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
831,Rose Modesto,PSDB,01/07/21,"1170,25",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
832,Beto Pereira,PSDB,01/07/21,"289,23",SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.
833,Rose Modesto,PSDB,01/07/21,"1246,29",SERVIÇOS POSTAIS
834,Bia Cavassa,PSDB,01/07/21,"176,41",TELEFONIA
835,Rose Modesto,PSDB,01/07/21,"209,95",TELEFONIA
836,Beto Pereira,PSDB,01/08/19,"4966,38",COMBUSTÍVEIS E LUBRIFICANTES.
837,Bia Cavassa,PSDB,01/08/19,"4752,24",COMBUSTÍVEIS E LUBRIFICANTES.
838,Rose Modesto,PSDB,01/08/19,"1664,56",COMBUSTÍVEIS E LUBRIFICANTES.
839,Bia Cavassa,PSDB,01/08/19,"6000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
840,Beto Pereira,PSDB,01/08/19,"16290,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
841,Bia Cavassa,PSDB,01/08/19,"10360,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
842,Rose Modesto,PSDB,01/08/19,"5700,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
843,Beto Pereira,PSDB,01/08/19,"237,70999999999998",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
844,Beto Pereira,PSDB,01/08/19,"12713,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
845,Rose Modesto,PSDB,01/08/19,"2700,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
846,Beto Pereira,PSDB,01/08/19,"3099,95",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
847,Bia Cavassa,PSDB,01/08/19,"319,45000000000005",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
848,Rose Modesto,PSDB,01/08/19,"2952,48",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
849,Rose Modesto,PSDB,01/08/19,"8596,210000000001",PASSAGEM AÉREA - REEMBOLSO
850,Beto Pereira,PSDB,01/08/19,"8235,97",PASSAGEM AÉREA - RPA
851,Bia Cavassa,PSDB,01/08/19,"10881,55",PASSAGEM AÉREA - RPA
852,Bia Cavassa,PSDB,01/08/19,"66,3",SERVIÇOS POSTAIS
853,Rose Modesto,PSDB,01/08/19,"252,73",SERVIÇOS POSTAIS
854,Bia Cavassa,PSDB,01/08/19,"338,56",TELEFONIA
855,Rose Modesto,PSDB,01/08/19,"249,99",TELEFONIA
856,Beto Pereira,PSDB,01/08/20,"4554,17",COMBUSTÍVEIS E LUBRIFICANTES.
857,Bia Cavassa,PSDB,01/08/20,"440,07000000000005",COMBUSTÍVEIS E LUBRIFICANTES.
858,Rose Modesto,PSDB,01/08/20,"715,46",COMBUSTÍVEIS E LUBRIFICANTES.
859,Beto Pereira,PSDB,01/08/20,"310,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
860,Bia Cavassa,PSDB,01/08/20,"11100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
861,Beto Pereira,PSDB,01/08/20,"210,31",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
862,Beto Pereira,PSDB,01/08/20,"1206,5","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
863,Beto Pereira,PSDB,01/08/20,"9500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
864,Beto Pereira,PSDB,01/08/20,"4184,46",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
865,Bia Cavassa,PSDB,01/08/20,"1582,64",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
866,Rose Modesto,PSDB,01/08/20,"354,03",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
867,Beto Pereira,PSDB,01/08/20,"2359,36",PASSAGEM AÉREA - RPA
868,Beto Pereira,PSDB,01/08/20,"-1856,6399999999999",PASSAGEM AÉREA - SIGEPA
869,Bia Cavassa,PSDB,01/08/20,"176,41",TELEFONIA
870,Rose Modesto,PSDB,01/08/20,"249,99",TELEFONIA
871,Beto Pereira,PSDB,01/08/21,"140,0",COMBUSTÍVEIS E LUBRIFICANTES.
872,Bia Cavassa,PSDB,01/08/21,"2642,85",COMBUSTÍVEIS E LUBRIFICANTES.
873,Rose Modesto,PSDB,01/08/21,"2057,34",COMBUSTÍVEIS E LUBRIFICANTES.
874,Beto Pereira,PSDB,01/08/21,"5500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
875,Bia Cavassa,PSDB,01/08/21,"4500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
876,Beto Pereira,PSDB,01/08/21,"1279,52","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
877,Bia Cavassa,PSDB,01/08/21,"150,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
878,Beto Pereira,PSDB,01/08/21,"6112,42",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
879,Bia Cavassa,PSDB,01/08/21,"600,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
880,Rose Modesto,PSDB,01/08/21,"2757,49",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
881,Rose Modesto,PSDB,01/08/21,"5023,9400000000005",PASSAGEM AÉREA - REEMBOLSO
882,Beto Pereira,PSDB,01/08/21,"45,03",PASSAGEM AÉREA - SIGEPA
883,Bia Cavassa,PSDB,01/08/21,"456,37",SERVIÇOS POSTAIS
884,Beto Pereira,PSDB,01/08/21,"289,98",TELEFONIA
885,Rose Modesto,PSDB,01/09/19,"500,0",ASSINATURA DE PUBLICAÇÕES
886,Beto Pereira,PSDB,01/09/19,"5670,0",COMBUSTÍVEIS E LUBRIFICANTES.
887,Bia Cavassa,PSDB,01/09/19,"4018,13",COMBUSTÍVEIS E LUBRIFICANTES.
888,Rose Modesto,PSDB,01/09/19,"1003,23",COMBUSTÍVEIS E LUBRIFICANTES.
889,Beto Pereira,PSDB,01/09/19,"17250,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
890,Bia Cavassa,PSDB,01/09/19,"11900,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
891,Beto Pereira,PSDB,01/09/19,"289,53",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
892,Beto Pereira,PSDB,01/09/19,"12713,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
893,Bia Cavassa,PSDB,01/09/19,"3041,95",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
894,Rose Modesto,PSDB,01/09/19,"4207,43",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
895,Rose Modesto,PSDB,01/09/19,"5606,0",PASSAGEM AÉREA - REEMBOLSO
896,Beto Pereira,PSDB,01/09/19,"2128,6400000000003",PASSAGEM AÉREA - RPA
897,Bia Cavassa,PSDB,01/09/19,"5499,87",PASSAGEM AÉREA - RPA
898,Bia Cavassa,PSDB,01/09/19,"31,2",SERVIÇOS POSTAIS
899,Rose Modesto,PSDB,01/09/19,"92,47",SERVIÇOS POSTAIS
900,Bia Cavassa,PSDB,01/09/19,"272,88",TELEFONIA
901,Rose Modesto,PSDB,01/09/19,"249,99",TELEFONIA
902,Beto Pereira,PSDB,01/09/20,"5333,5",COMBUSTÍVEIS E LUBRIFICANTES.
903,Bia Cavassa,PSDB,01/09/20,"2460,78",COMBUSTÍVEIS E LUBRIFICANTES.
904,Rose Modesto,PSDB,01/09/20,"2167,59",COMBUSTÍVEIS E LUBRIFICANTES.
905,Beto Pereira,PSDB,01/09/20,"20810,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
906,Bia Cavassa,PSDB,01/09/20,"20000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
907,Rose Modesto,PSDB,01/09/20,"12000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
908,Beto Pereira,PSDB,01/09/20,"32,47",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
909,Beto Pereira,PSDB,01/09/20,"9500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
910,Beto Pereira,PSDB,01/09/20,"6511,53",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
911,Bia Cavassa,PSDB,01/09/20,"1679,77",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
912,Rose Modesto,PSDB,01/09/20,"431,99",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
913,Beto Pereira,PSDB,01/09/20,"-3655,3",PASSAGEM AÉREA - SIGEPA
914,Rose Modesto,PSDB,01/09/20,"41,55",SERVIÇOS POSTAIS
915,Beto Pereira,PSDB,01/09/20,"394,97",TELEFONIA
916,Bia Cavassa,PSDB,01/09/20,"176,41",TELEFONIA
917,Rose Modesto,PSDB,01/09/20,"252,58",TELEFONIA
918,Bia Cavassa,PSDB,01/09/21,"1119,23",COMBUSTÍVEIS E LUBRIFICANTES.
919,Rose Modesto,PSDB,01/09/21,"930,52",COMBUSTÍVEIS E LUBRIFICANTES.
920,Beto Pereira,PSDB,01/09/21,"7500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
921,Bia Cavassa,PSDB,01/09/21,"11250,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
922,Beto Pereira,PSDB,01/09/21,"2813,26",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
923,Rose Modesto,PSDB,01/09/21,"600,28",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
924,Rose Modesto,PSDB,01/09/21,"3383,56",PASSAGEM AÉREA - REEMBOLSO
925,Beto Pereira,PSDB,01/09/21,"-12,57",PASSAGEM AÉREA - SIGEPA
926,Bia Cavassa,PSDB,01/09/21,"680,34",SERVIÇOS POSTAIS
927,Rose Modesto,PSDB,01/09/21,"81,92",SERVIÇOS POSTAIS
928,Beto Pereira,PSDB,01/09/21,"144,99",TELEFONIA
929,Bia Cavassa,PSDB,01/09/21,"232,86",TELEFONIA
930,Beto Pereira,PSDB,01/10/19,"4487,54",COMBUSTÍVEIS E LUBRIFICANTES.
931,Bia Cavassa,PSDB,01/10/19,"6166,3",COMBUSTÍVEIS E LUBRIFICANTES.
932,Rose Modesto,PSDB,01/10/19,"1638,46",COMBUSTÍVEIS E LUBRIFICANTES.
933,Beto Pereira,PSDB,01/10/19,"10000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
934,Bia Cavassa,PSDB,01/10/19,"13100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
935,Rose Modesto,PSDB,01/10/19,"160,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
936,Beto Pereira,PSDB,01/10/19,"122,61",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
937,Beto Pereira,PSDB,01/10/19,"12713,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
938,Beto Pereira,PSDB,01/10/19,"4130,75",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
939,Bia Cavassa,PSDB,01/10/19,"1485,62",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
940,Rose Modesto,PSDB,01/10/19,"2497,95",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
941,Rose Modesto,PSDB,01/10/19,"10957,2",PASSAGEM AÉREA - REEMBOLSO
942,Beto Pereira,PSDB,01/10/19,"4573,240000000001",PASSAGEM AÉREA - RPA
943,Bia Cavassa,PSDB,01/10/19,"16752,71",PASSAGEM AÉREA - RPA
944,Bia Cavassa,PSDB,01/10/19,"53,550000000000004",SERVIÇOS POSTAIS
945,Rose Modesto,PSDB,01/10/19,"45,01",SERVIÇOS POSTAIS
946,Bia Cavassa,PSDB,01/10/19,"269,69",TELEFONIA
947,Beto Pereira,PSDB,01/10/20,"5501,16",COMBUSTÍVEIS E LUBRIFICANTES.
948,Bia Cavassa,PSDB,01/10/20,"2848,71",COMBUSTÍVEIS E LUBRIFICANTES.
949,Rose Modesto,PSDB,01/10/20,"3721,78",COMBUSTÍVEIS E LUBRIFICANTES.
950,Beto Pereira,PSDB,01/10/20,"5810,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
951,Beto Pereira,PSDB,01/10/20,"302,53",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
952,Beto Pereira,PSDB,01/10/20,"2008,5","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
953,Beto Pereira,PSDB,01/10/20,"9500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
954,Beto Pereira,PSDB,01/10/20,"9071,42",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
955,Bia Cavassa,PSDB,01/10/20,"1491,99",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
956,Rose Modesto,PSDB,01/10/20,"613,8199999999999",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
957,Bia Cavassa,PSDB,01/10/20,"6415,200000000001",PASSAGEM AÉREA - RPA
958,Beto Pereira,PSDB,01/10/20,"-1323,21",PASSAGEM AÉREA - SIGEPA
959,Rose Modesto,PSDB,01/10/20,"37,15",SERVIÇOS POSTAIS
960,Beto Pereira,PSDB,01/10/20,"144,99",TELEFONIA
961,Bia Cavassa,PSDB,01/10/20,"176,41",TELEFONIA
962,Bia Cavassa,PSDB,01/10/21,"2658,29",COMBUSTÍVEIS E LUBRIFICANTES.
963,Rose Modesto,PSDB,01/10/21,"694,78",COMBUSTÍVEIS E LUBRIFICANTES.
964,Beto Pereira,PSDB,01/10/21,"3542,5299999999997",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
965,Rose Modesto,PSDB,01/10/21,"584,01",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
966,Rose Modesto,PSDB,01/10/21,"2199,77",PASSAGEM AÉREA - REEMBOLSO
967,Beto Pereira,PSDB,01/10/21,"22,5",PASSAGEM AÉREA - RPA
968,Bia Cavassa,PSDB,01/10/21,"3845,12",PASSAGEM AÉREA - RPA
969,Beto Pereira,PSDB,01/10/21,"-557,75",PASSAGEM AÉREA - SIGEPA
970,Beto Pereira,PSDB,01/11/19,"4976,52",COMBUSTÍVEIS E LUBRIFICANTES.
971,Bia Cavassa,PSDB,01/11/19,"4437,74",COMBUSTÍVEIS E LUBRIFICANTES.
972,Rose Modesto,PSDB,01/11/19,"1496,08",COMBUSTÍVEIS E LUBRIFICANTES.
973,Beto Pereira,PSDB,01/11/19,"10000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
974,Bia Cavassa,PSDB,01/11/19,"11500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
975,Rose Modesto,PSDB,01/11/19,"1000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
976,Beto Pereira,PSDB,01/11/19,"172,2",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
977,Beto Pereira,PSDB,01/11/19,"660,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
978,Beto Pereira,PSDB,01/11/19,"12713,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
979,Rose Modesto,PSDB,01/11/19,"2500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
980,Beto Pereira,PSDB,01/11/19,"990,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
981,Bia Cavassa,PSDB,01/11/19,"2759,74",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
982,Rose Modesto,PSDB,01/11/19,"7946,36",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
983,Rose Modesto,PSDB,01/11/19,"12591,87",PASSAGEM AÉREA - REEMBOLSO
984,Beto Pereira,PSDB,01/11/19,"3733,7200000000003",PASSAGEM AÉREA - RPA
985,Bia Cavassa,PSDB,01/11/19,"6762,34",PASSAGEM AÉREA - RPA
986,Bia Cavassa,PSDB,01/11/19,"10,8",SERVIÇOS POSTAIS
987,Rose Modesto,PSDB,01/11/19,"244,17000000000002",SERVIÇOS POSTAIS
988,Bia Cavassa,PSDB,01/11/19,"103,21",TELEFONIA
989,Beto Pereira,PSDB,01/11/20,"5322,59",COMBUSTÍVEIS E LUBRIFICANTES.
990,Bia Cavassa,PSDB,01/11/20,"2009,11",COMBUSTÍVEIS E LUBRIFICANTES.
991,Rose Modesto,PSDB,01/11/20,"1674,18",COMBUSTÍVEIS E LUBRIFICANTES.
992,Beto Pereira,PSDB,01/11/20,"20810,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
993,Bia Cavassa,PSDB,01/11/20,"10000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
994,Beto Pereira,PSDB,01/11/20,"685,61",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
995,Beto Pereira,PSDB,01/11/20,"529,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
996,Beto Pereira,PSDB,01/11/20,"9500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
997,Beto Pereira,PSDB,01/11/20,"3151,72",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
998,Bia Cavassa,PSDB,01/11/20,"1198,44",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
999,Rose Modesto,PSDB,01/11/20,"1242,04",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1000,Rose Modesto,PSDB,01/11/20,"3499,77",PASSAGEM AÉREA - REEMBOLSO
1001,Beto Pereira,PSDB,01/11/20,"300,0",PASSAGEM AÉREA - RPA
1002,Bia Cavassa,PSDB,01/11/20,"2174,53",PASSAGEM AÉREA - RPA
1003,Beto Pereira,PSDB,01/11/20,"-5352,92",PASSAGEM AÉREA - SIGEPA
1004,Rose Modesto,PSDB,01/11/20,"38,31",SERVIÇOS POSTAIS
1005,Bia Cavassa,PSDB,01/11/20,"176,41",TELEFONIA
1006,Rose Modesto,PSDB,01/11/20,"585,13",TELEFONIA
1007,Beto Pereira,PSDB,01/11/21,"100,0",COMBUSTÍVEIS E LUBRIFICANTES.
1008,Bia Cavassa,PSDB,01/11/21,"861,9399999999999",COMBUSTÍVEIS E LUBRIFICANTES.
1009,Rose Modesto,PSDB,01/11/21,"707,11",COMBUSTÍVEIS E LUBRIFICANTES.
1010,Beto Pereira,PSDB,01/11/21,"680,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1011,Bia Cavassa,PSDB,01/11/21,"3000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1012,Rose Modesto,PSDB,01/11/21,"520,05",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1013,Beto Pereira,PSDB,01/11/21,"776,75","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
1014,Beto Pereira,PSDB,01/11/21,"867,01",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1015,Rose Modesto,PSDB,01/11/21,"1235,97",SERVIÇOS POSTAIS
1016,Bia Cavassa,PSDB,01/11/21,"232,86",TELEFONIA
1017,Rose Modesto,PSDB,01/11/21,"2039,3500000000001",TELEFONIA
1018,Beto Pereira,PSDB,01/12/19,"150,0",COMBUSTÍVEIS E LUBRIFICANTES.
1019,Bia Cavassa,PSDB,01/12/19,"2574,31",COMBUSTÍVEIS E LUBRIFICANTES.
1020,Rose Modesto,PSDB,01/12/19,"678,73",COMBUSTÍVEIS E LUBRIFICANTES.
1021,Rose Modesto,PSDB,01/12/19,"500,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1022,Beto Pereira,PSDB,01/12/19,"31,43",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1023,Beto Pereira,PSDB,01/12/19,"164,5","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
1024,Rose Modesto,PSDB,01/12/19,"2500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1025,Beto Pereira,PSDB,01/12/19,"614,25",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1026,Bia Cavassa,PSDB,01/12/19,"2587,76",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1027,Rose Modesto,PSDB,01/12/19,"4367,43",PASSAGEM AÉREA - REEMBOLSO
1028,Beto Pereira,PSDB,01/12/19,"1466,1599999999999",PASSAGEM AÉREA - RPA
1029,Bia Cavassa,PSDB,01/12/19,"1501,57",PASSAGEM AÉREA - RPA
1030,Bia Cavassa,PSDB,01/12/19,"11,7",SERVIÇOS POSTAIS
1031,Rose Modesto,PSDB,01/12/19,"533,04",SERVIÇOS POSTAIS
1032,Bia Cavassa,PSDB,01/12/19,"743,69",TELEFONIA
1033,Rose Modesto,PSDB,01/12/19,"2014,5700000000002",TELEFONIA
1034,Beto Pereira,PSDB,01/12/20,"4527,21",COMBUSTÍVEIS E LUBRIFICANTES.
1035,Bia Cavassa,PSDB,01/12/20,"1613,0800000000002",COMBUSTÍVEIS E LUBRIFICANTES.
1036,Rose Modesto,PSDB,01/12/20,"968,6800000000001",COMBUSTÍVEIS E LUBRIFICANTES.
1037,Rose Modesto,PSDB,01/12/20,"500,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1038,Beto Pereira,PSDB,01/12/20,"67180,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1039,Bia Cavassa,PSDB,01/12/20,"10000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1040,Beto Pereira,PSDB,01/12/20,"69,5",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1041,Beto Pereira,PSDB,01/12/20,"22650,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1042,Beto Pereira,PSDB,01/12/20,"4652,36",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1043,Bia Cavassa,PSDB,01/12/20,"1353,64",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1044,Rose Modesto,PSDB,01/12/20,"444,7",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1045,Rose Modesto,PSDB,01/12/20,"1435,76",PASSAGEM AÉREA - REEMBOLSO
1046,Bia Cavassa,PSDB,01/12/20,"2640,63",PASSAGEM AÉREA - RPA
1047,Beto Pereira,PSDB,01/12/20,"-1652,34",PASSAGEM AÉREA - SIGEPA
1048,Beto Pereira,PSDB,01/12/20,"1322,64",SERVIÇOS POSTAIS
1049,Rose Modesto,PSDB,01/12/20,"236,28",SERVIÇOS POSTAIS
1050,Bia Cavassa,PSDB,01/12/20,"217,32",TELEFONIA
1051,Rose Modesto,PSDB,01/12/20,"1520,0700000000002",TELEFONIA
1052,Bia Cavassa,PSDB,01/12/21,"1635,66",COMBUSTÍVEIS E LUBRIFICANTES.
1053,Rose Modesto,PSDB,01/12/21,"767,52",COMBUSTÍVEIS E LUBRIFICANTES.
1054,Beto Pereira,PSDB,01/12/21,"7840,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1055,Bia Cavassa,PSDB,01/12/21,"1200,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
